column1,Days_for_shipping_real,Days_for_shipment_scheduled,Delivery_Status,Late_delivery_risk,shipping_date_DateOrders,Shipping_Mode,Market,Order_Id
36128,2,2,Shipping on time,0,2017-12-17 17:14:00.0000000,Second Class,Pacific Asia,73966
36131,2,2,Shipping on time,0,2017-01-05 23:19:00.0000000,Second Class,Pacific Asia,50281
36134,2,2,Shipping on time,0,2018-02-02 05:04:00.0000000,Second Class,Pacific Asia,77151
36135,2,2,Shipping on time,0,2016-02-17 15:11:00.0000000,Second Class,Pacific Asia,28131
36139,2,2,Shipping on time,0,2017-12-30 11:47:00.0000000,Second Class,Pacific Asia,74841
36149,2,2,Shipping on time,0,2017-11-18 17:48:00.0000000,Second Class,Pacific Asia,71981
36153,2,2,Shipping on time,0,2015-11-17 00:15:00.0000000,Second Class,Pacific Asia,21786
36156,2,2,Shipping on time,0,2015-12-21 14:34:00.0000000,Second Class,Pacific Asia,24156
36157,2,2,Shipping on time,0,2018-01-21 18:03:00.0000000,Second Class,Pacific Asia,76366
36174,2,2,Shipping on time,0,2016-06-29 11:19:00.0000000,Second Class,USCA,37231
36179,2,2,Shipping on time,0,2016-08-24 19:39:00.0000000,Second Class,USCA,41091
36182,2,2,Shipping on time,0,2016-08-15 13:11:00.0000000,Second Class,USCA,40456
36186,2,2,Shipping on time,0,2016-08-04 02:10:00.0000000,Second Class,USCA,39671
36187,2,2,Shipping on time,0,2016-06-18 03:48:00.0000000,Second Class,USCA,36456
36192,2,2,Shipping on time,0,2016-07-07 17:16:00.0000000,Second Class,USCA,37796
36199,2,2,Shipping on time,0,2016-06-17 19:03:00.0000000,Second Class,USCA,36431
36203,2,2,Shipping on time,0,2016-11-02 16:03:00.0000000,Second Class,USCA,45876
36216,2,2,Shipping on time,0,2017-07-25 02:32:00.0000000,Second Class,Europe,63991
36219,2,2,Shipping on time,0,2016-09-02 13:51:00.0000000,Second Class,Europe,41691
36220,2,2,Shipping on time,0,2015-08-11 18:57:00.0000000,Second Class,Europe,15126
36221,2,2,Shipping on time,0,2015-06-17 23:25:00.0000000,Second Class,Europe,11371
36222,2,2,Shipping on time,0,2015-06-23 21:18:00.0000000,Second Class,Europe,11776
36232,2,2,Shipping on time,0,2015-01-21 09:26:00.0000000,Second Class,LATAM,1261
36235,2,2,Shipping on time,0,2016-11-01 06:46:00.0000000,Second Class,Pacific Asia,45781
36237,2,2,Shipping on time,0,2016-11-18 06:55:00.0000000,Second Class,Pacific Asia,46946
36239,2,2,Shipping on time,0,2015-10-27 06:46:00.0000000,Second Class,Pacific Asia,20366
36240,2,2,Shipping on time,0,2016-03-06 17:37:00.0000000,Second Class,Pacific Asia,29371
36244,2,2,Shipping on time,0,2016-04-09 05:39:00.0000000,Second Class,USCA,31666
36247,2,2,Shipping on time,0,2016-05-03 07:43:00.0000000,Second Class,USCA,33316
36250,4,4,Shipping on time,0,2017-02-06 11:43:00.0000000,Standard Class,LATAM,52303
36263,2,2,Shipping on time,0,2017-02-03 05:14:00.0000000,Second Class,LATAM,52216
36268,4,4,Shipping on time,0,2017-02-04 19:25:00.0000000,Standard Class,LATAM,52188
36276,4,4,Shipping on time,0,2017-02-03 03:08:00.0000000,Standard Class,LATAM,52073
36279,2,2,Shipping on time,0,2017-01-31 21:11:00.0000000,Second Class,LATAM,52056
36281,4,4,Shipping on time,0,2017-02-02 18:22:00.0000000,Standard Class,LATAM,52048
36294,2,2,Shipping on time,0,2017-01-30 15:24:00.0000000,Second Class,LATAM,51971
36300,0,0,Shipping on time,0,2017-01-27 19:10:00.0000000,Same Day,LATAM,51879
36307,4,4,Shipping on time,0,2017-01-30 18:33:00.0000000,Standard Class,LATAM,51843
36323,4,4,Shipping on time,0,2017-01-28 01:44:00.0000000,Standard Class,LATAM,51658
36331,4,4,Shipping on time,0,2017-01-27 06:28:00.0000000,Standard Class,LATAM,51603
36340,2,2,Shipping on time,0,2017-01-23 15:14:00.0000000,Second Class,LATAM,51491
36345,4,4,Shipping on time,0,2017-01-25 08:56:00.0000000,Standard Class,LATAM,51473
36368,4,4,Shipping on time,0,2017-01-21 12:05:00.0000000,Standard Class,Africa,51208
36374,4,4,Shipping on time,0,2017-01-20 04:33:00.0000000,Standard Class,Africa,51118
36375,2,2,Shipping on time,0,2017-01-18 03:51:00.0000000,Second Class,Africa,51116
36389,4,4,Shipping on time,0,2017-01-18 03:30:00.0000000,Standard Class,Africa,50978
36393,4,4,Shipping on time,0,2017-01-17 18:45:00.0000000,Standard Class,Europe,50953
36413,4,4,Shipping on time,0,2017-01-14 08:25:00.0000000,Standard Class,Africa,50718
36415,2,2,Shipping on time,0,2017-01-11 22:57:00.0000000,Second Class,Pacific Asia,50691
36419,4,4,Shipping on time,0,2017-01-13 07:54:00.0000000,Standard Class,Pacific Asia,50648
36420,4,4,Shipping on time,0,2017-01-13 06:08:00.0000000,Standard Class,Pacific Asia,50643
36421,4,4,Shipping on time,0,2017-01-13 02:38:00.0000000,Standard Class,Africa,50633
36433,4,4,Shipping on time,0,2017-01-11 12:06:00.0000000,Standard Class,Europe,50523
36434,2,2,Shipping on time,0,2017-01-09 07:54:00.0000000,Second Class,Africa,50511
36437,4,4,Shipping on time,0,2017-01-11 03:20:00.0000000,Standard Class,Pacific Asia,50498
36447,4,4,Shipping on time,0,2017-01-10 04:34:00.0000000,Standard Class,Africa,50433
36458,0,0,Shipping on time,0,2017-01-04 18:19:00.0000000,Same Day,USCA,50301
36461,2,2,Shipping on time,0,2017-01-06 01:04:00.0000000,Second Class,Pacific Asia,50286
36475,4,4,Shipping on time,0,2017-01-06 12:59:00.0000000,Standard Class,Europe,50183
36476,4,4,Shipping on time,0,2017-01-06 07:44:00.0000000,Standard Class,Africa,50168
36480,4,4,Shipping on time,0,2017-01-05 05:27:00.0000000,Standard Class,Pacific Asia,50093
36481,4,4,Shipping on time,0,2017-01-05 03:42:00.0000000,Standard Class,Pacific Asia,50088
36487,4,4,Shipping on time,0,2017-01-04 10:11:00.0000000,Standard Class,Pacific Asia,50038
36488,2,2,Shipping on time,0,2017-01-02 07:44:00.0000000,Second Class,Africa,50031
36490,4,4,Shipping on time,0,2017-01-04 04:56:00.0000000,Standard Class,Pacific Asia,50023
36495,2,2,Shipping on time,0,2017-01-01 22:58:00.0000000,Second Class,Pacific Asia,50006
36504,0,0,Shipping on time,0,2016-12-30 18:51:00.0000000,Same Day,Europe,49960
36514,4,4,Shipping on time,0,2017-01-01 20:52:00.0000000,Standard Class,Pacific Asia,49863
36526,4,4,Shipping on time,0,2016-12-31 08:05:00.0000000,Standard Class,Pacific Asia,49758
36529,4,4,Shipping on time,0,2016-12-30 19:49:00.0000000,Standard Class,Africa,49723
36530,4,4,Shipping on time,0,2016-12-30 11:04:00.0000000,Standard Class,Pacific Asia,49698
36541,4,4,Shipping on time,0,2016-12-29 10:32:00.0000000,Standard Class,Pacific Asia,49628
36543,2,2,Shipping on time,0,2016-12-26 21:35:00.0000000,Second Class,Pacific Asia,49591
36549,2,2,Shipping on time,0,2016-12-25 15:48:00.0000000,Second Class,Europe,49506
36552,4,4,Shipping on time,0,2016-12-27 00:44:00.0000000,Standard Class,Africa,49463
36558,4,4,Shipping on time,0,2016-12-26 01:58:00.0000000,Standard Class,Europe,49398
36560,4,4,Shipping on time,0,2016-12-25 22:27:00.0000000,Standard Class,Africa,49388
36562,4,4,Shipping on time,0,2016-12-25 20:42:00.0000000,Standard Class,Pacific Asia,49383
36570,0,0,Shipping on time,0,2016-12-20 19:55:00.0000000,Same Day,Africa,49278
36580,4,4,Shipping on time,0,2016-12-22 06:52:00.0000000,Standard Class,Africa,49138
36581,4,4,Shipping on time,0,2016-12-22 05:07:00.0000000,Standard Class,Pacific Asia,49133
36589,4,4,Shipping on time,0,2016-12-20 19:50:00.0000000,Standard Class,Africa,49038
36591,4,4,Shipping on time,0,2016-12-20 18:05:00.0000000,Standard Class,Africa,49033
36593,4,4,Shipping on time,0,2016-12-20 12:50:00.0000000,Standard Class,Africa,49018
36603,4,4,Shipping on time,0,2016-12-18 22:18:00.0000000,Standard Class,Africa,48908
36604,4,4,Shipping on time,0,2016-12-18 20:32:00.0000000,Standard Class,Africa,48903
36607,4,4,Shipping on time,0,2016-12-18 13:32:00.0000000,Standard Class,Europe,48883
36612,4,4,Shipping on time,0,2016-12-17 16:31:00.0000000,Standard Class,Europe,48823
36613,4,4,Shipping on time,0,2016-12-17 14:46:00.0000000,Standard Class,Africa,48818
36620,2,2,Shipping on time,0,2016-12-15 01:48:00.0000000,Second Class,Africa,48781
36628,4,4,Shipping on time,0,2016-12-16 07:14:00.0000000,Standard Class,Africa,48728
36636,4,4,Shipping on time,0,2016-12-15 08:27:00.0000000,Standard Class,Pacific Asia,48663
36637,4,4,Shipping on time,0,2016-12-15 06:42:00.0000000,Standard Class,Europe,48658
36659,4,4,Shipping on time,0,2016-12-12 03:23:00.0000000,Standard Class,Pacific Asia,48443
36660,2,2,Shipping on time,0,2016-12-09 23:11:00.0000000,Second Class,Africa,48431
36667,4,4,Shipping on time,0,2016-12-09 19:20:00.0000000,Standard Class,Europe,48283
36697,2,2,Shipping on time,0,2016-12-03 13:02:00.0000000,Second Class,Africa,47991
36699,4,4,Shipping on time,0,2016-12-04 20:13:00.0000000,Standard Class,Africa,47943
36700,4,4,Shipping on time,0,2016-12-04 16:42:00.0000000,Standard Class,Europe,47933
36704,4,4,Shipping on time,0,2016-12-04 06:12:00.0000000,Standard Class,Africa,47903
36705,2,2,Shipping on time,0,2016-12-02 02:00:00.0000000,Second Class,Pacific Asia,47891
36706,4,4,Shipping on time,0,2016-12-04 00:56:00.0000000,Standard Class,Europe,47888
36711,2,2,Shipping on time,0,2016-12-01 13:44:00.0000000,Second Class,Africa,47856
36715,0,0,Shipping on time,0,2016-11-29 16:58:00.0000000,Same Day,Europe,47831
36724,4,4,Shipping on time,0,2016-12-01 20:23:00.0000000,Standard Class,Pacific Asia,47738
36730,4,4,Shipping on time,0,2016-11-30 23:22:00.0000000,Standard Class,Africa,47678
36734,2,2,Shipping on time,0,2016-11-28 17:25:00.0000000,Second Class,USCA,47661
36740,0,0,Shipping on time,0,2016-11-26 16:06:00.0000000,Same Day,Europe,47623
36741,0,0,Shipping on time,0,2016-11-26 15:24:00.0000000,Same Day,Africa,47621
36742,0,0,Shipping on time,0,2016-11-26 14:21:00.0000000,Same Day,Africa,47618
36751,4,4,Shipping on time,0,2016-11-28 20:34:00.0000000,Standard Class,Africa,47533
36752,4,4,Shipping on time,0,2016-11-28 15:19:00.0000000,Standard Class,Europe,47518
36754,4,4,Shipping on time,0,2016-11-28 11:49:00.0000000,Standard Class,Europe,47508
36757,4,4,Shipping on time,0,2016-11-28 03:03:00.0000000,Standard Class,Africa,47483
36761,4,4,Shipping on time,0,2016-11-27 04:17:00.0000000,Standard Class,Pacific Asia,47418
36763,4,4,Shipping on time,0,2016-11-27 02:32:00.0000000,Standard Class,Africa,47413
36765,4,4,Shipping on time,0,2016-11-26 05:30:00.0000000,Standard Class,Pacific Asia,47353
36770,4,4,Shipping on time,0,2016-11-25 11:59:00.0000000,Standard Class,Pacific Asia,47303
36780,4,4,Shipping on time,0,2016-11-23 02:11:00.0000000,Standard Class,Africa,47138
36782,4,4,Shipping on time,0,2016-11-22 22:41:00.0000000,Standard Class,Africa,47128
36788,4,4,Shipping on time,0,2016-11-22 01:40:00.0000000,Standard Class,Pacific Asia,47068
36793,4,4,Shipping on time,0,2016-11-21 16:54:00.0000000,Standard Class,Pacific Asia,47043
36795,2,2,Shipping on time,0,2016-11-19 10:57:00.0000000,Second Class,Europe,47026
36802,4,4,Shipping on time,0,2016-11-20 00:37:00.0000000,Standard Class,Africa,46928
36809,4,4,Shipping on time,0,2016-11-18 06:34:00.0000000,Standard Class,Africa,46808
36823,4,4,Shipping on time,0,2016-11-16 02:01:00.0000000,Standard Class,Africa,46658
36840,4,4,Shipping on time,0,2016-11-13 21:28:00.0000000,Standard Class,Pacific Asia,46508
36843,0,0,Shipping on time,0,2016-11-09 20:51:00.0000000,Same Day,Europe,46472
36850,4,4,Shipping on time,0,2016-11-12 13:56:00.0000000,Standard Class,Pacific Asia,46418
36860,4,4,Shipping on time,0,2016-11-11 13:25:00.0000000,Standard Class,Pacific Asia,46348
36867,2,2,Shipping on time,0,2016-11-08 20:57:00.0000000,Second Class,Europe,46301
36878,4,4,Shipping on time,0,2016-11-10 05:53:00.0000000,Standard Class,Pacific Asia,46258
36880,4,4,Shipping on time,0,2016-11-10 04:08:00.0000000,Standard Class,Africa,46253
36895,4,4,Shipping on time,0,2016-11-07 18:19:00.0000000,Standard Class,Pacific Asia,46088
36896,2,2,Shipping on time,0,2016-11-05 12:22:00.0000000,Second Class,Pacific Asia,46071
36910,2,2,Shipping on time,0,2016-11-03 13:04:00.0000000,Second Class,Pacific Asia,45936
36914,4,4,Shipping on time,0,2016-11-04 16:45:00.0000000,Standard Class,USCA,45878
36917,4,4,Shipping on time,0,2016-11-04 06:14:00.0000000,Standard Class,Pacific Asia,45848
36918,4,4,Shipping on time,0,2016-11-04 00:59:00.0000000,Standard Class,Africa,45833
36921,4,4,Shipping on time,0,2016-11-03 19:44:00.0000000,Standard Class,Pacific Asia,45818
36923,4,4,Shipping on time,0,2016-11-03 14:28:00.0000000,Standard Class,Africa,45803
36927,4,4,Shipping on time,0,2016-11-03 07:28:00.0000000,Standard Class,Pacific Asia,45783
36929,4,4,Shipping on time,0,2016-11-03 03:58:00.0000000,Standard Class,Africa,45773
36930,4,4,Shipping on time,0,2016-11-03 02:13:00.0000000,Standard Class,Africa,45768
36935,4,4,Shipping on time,0,2016-11-02 08:42:00.0000000,Standard Class,Pacific Asia,45718
36936,4,4,Shipping on time,0,2016-11-02 06:56:00.0000000,Standard Class,Pacific Asia,45713
36938,0,0,Shipping on time,0,2016-10-29 17:11:00.0000000,Same Day,Africa,45708
36940,4,4,Shipping on time,0,2016-11-02 01:41:00.0000000,Standard Class,Pacific Asia,45698
36941,4,4,Shipping on time,0,2016-11-01 23:56:00.0000000,Standard Class,Pacific Asia,45693
36951,4,4,Shipping on time,0,2016-11-01 08:10:00.0000000,Standard Class,Pacific Asia,45648
36953,0,0,Shipping on time,0,2016-10-28 12:49:00.0000000,Same Day,Pacific Asia,45627
36974,4,4,Shipping on time,0,2016-10-29 04:51:00.0000000,Standard Class,Europe,45433
36975,4,4,Shipping on time,0,2016-10-29 03:06:00.0000000,Standard Class,Pacific Asia,45428
36984,4,4,Shipping on time,0,2016-10-28 02:34:00.0000000,Standard Class,Pacific Asia,45358
36986,0,0,Shipping on time,0,2016-10-23 21:45:00.0000000,Same Day,Europe,45310
36987,0,0,Shipping on time,0,2016-10-23 21:24:00.0000000,Same Day,Africa,45309
36991,2,2,Shipping on time,0,2016-10-24 21:50:00.0000000,Second Class,Europe,45276
36992,2,2,Shipping on time,0,2016-10-24 13:05:00.0000000,Second Class,Africa,45251
36993,4,4,Shipping on time,0,2016-10-26 12:02:00.0000000,Standard Class,Africa,45248
37002,0,0,Shipping on time,0,2016-10-21 15:06:00.0000000,Same Day,Pacific Asia,45154
37010,4,4,Shipping on time,0,2016-10-23 22:43:00.0000000,Standard Class,Africa,45073
37018,4,4,Shipping on time,0,2016-10-22 11:41:00.0000000,Standard Class,Pacific Asia,44973
37025,4,4,Shipping on time,0,2016-10-22 01:11:00.0000000,Standard Class,Africa,44943
37032,4,4,Shipping on time,0,2016-10-20 08:53:00.0000000,Standard Class,Europe,44828
37035,4,4,Shipping on time,0,2016-10-20 00:08:00.0000000,Standard Class,Africa,44803
37047,4,4,Shipping on time,0,2016-10-18 18:21:00.0000000,Standard Class,Pacific Asia,44718
37050,0,0,Shipping on time,0,2016-10-14 20:53:00.0000000,Same Day,Africa,44691
37051,4,4,Shipping on time,0,2016-10-18 04:20:00.0000000,Standard Class,Africa,44678
37052,4,4,Shipping on time,0,2016-10-18 02:35:00.0000000,Standard Class,Africa,44673
37056,4,4,Shipping on time,0,2016-10-17 09:04:00.0000000,Standard Class,Pacific Asia,44623
37059,4,4,Shipping on time,0,2016-10-16 22:33:00.0000000,Standard Class,Africa,44593
37062,4,4,Shipping on time,0,2016-10-16 06:47:00.0000000,Standard Class,Africa,44548
37076,4,4,Shipping on time,0,2016-10-14 16:15:00.0000000,Standard Class,Europe,44438
37086,4,4,Shipping on time,0,2016-10-13 03:28:00.0000000,Standard Class,USCA,44333
37089,4,4,Shipping on time,0,2016-10-12 09:57:00.0000000,Standard Class,Pacific Asia,44283
37095,4,4,Shipping on time,0,2016-10-11 09:25:00.0000000,Standard Class,Pacific Asia,44213
37101,0,0,Shipping on time,0,2016-10-06 18:48:00.0000000,Same Day,Pacific Asia,44137
37102,0,0,Shipping on time,0,2016-10-06 13:33:00.0000000,Same Day,Pacific Asia,44122
37103,4,4,Shipping on time,0,2016-10-10 00:09:00.0000000,Standard Class,USCA,44118
37107,0,0,Shipping on time,0,2016-10-05 15:28:00.0000000,Same Day,Pacific Asia,44059
37110,4,4,Shipping on time,0,2016-10-08 11:21:00.0000000,Standard Class,Pacific Asia,44013
37112,0,0,Shipping on time,0,2016-10-04 15:39:00.0000000,Same Day,Pacific Asia,43991
37120,2,2,Shipping on time,0,2016-10-04 04:21:00.0000000,Second Class,Europe,43856
37126,4,4,Shipping on time,0,2016-10-05 13:17:00.0000000,Standard Class,Africa,43813
37133,0,0,Shipping on time,0,2016-10-01 13:23:00.0000000,Same Day,Pacific Asia,43779
37134,2,2,Shipping on time,0,2016-10-03 00:19:00.0000000,Second Class,Pacific Asia,43776
37137,4,4,Shipping on time,0,2016-10-04 12:46:00.0000000,Standard Class,Africa,43743
37146,2,2,Shipping on time,0,2016-10-01 06:17:00.0000000,Second Class,Africa,43656
37147,4,4,Shipping on time,0,2016-10-02 22:13:00.0000000,Standard Class,Africa,43633
37148,4,4,Shipping on time,0,2016-10-02 20:28:00.0000000,Standard Class,Africa,43628
37153,2,2,Shipping on time,0,2016-09-30 09:16:00.0000000,Second Class,Africa,43596
37154,0,0,Shipping on time,0,2016-09-28 20:55:00.0000000,Same Day,Africa,43595
37155,0,0,Shipping on time,0,2016-09-28 20:34:00.0000000,Same Day,Europe,43594
37157,4,4,Shipping on time,0,2016-10-02 01:12:00.0000000,Standard Class,Africa,43573
37158,4,4,Shipping on time,0,2016-10-01 11:11:00.0000000,Standard Class,Europe,43533
37159,4,4,Shipping on time,0,2016-10-01 09:26:00.0000000,Standard Class,Africa,43528
37161,4,4,Shipping on time,0,2016-10-01 02:26:00.0000000,Standard Class,Africa,43508
37163,4,4,Shipping on time,0,2016-09-30 22:56:00.0000000,Standard Class,Africa,43498
37164,4,4,Shipping on time,0,2016-09-30 19:25:00.0000000,Standard Class,Africa,43488
37172,0,0,Shipping on time,0,2016-09-25 19:20:00.0000000,Same Day,Europe,43385
37174,4,4,Shipping on time,0,2016-09-29 01:23:00.0000000,Standard Class,Africa,43368
37176,4,4,Shipping on time,0,2016-09-28 16:37:00.0000000,Standard Class,Pacific Asia,43343
37179,4,4,Shipping on time,0,2016-09-28 07:52:00.0000000,Standard Class,Africa,43318
37190,4,4,Shipping on time,0,2016-09-27 03:50:00.0000000,Standard Class,Africa,43238
37193,4,4,Shipping on time,0,2016-09-26 19:05:00.0000000,Standard Class,Africa,43213
37197,4,4,Shipping on time,0,2016-09-26 08:34:00.0000000,Standard Class,Africa,43183
37199,4,4,Shipping on time,0,2016-09-26 05:04:00.0000000,Standard Class,Africa,43173
37207,0,0,Shipping on time,0,2016-09-20 12:31:00.0000000,Same Day,Europe,43023
37217,4,4,Shipping on time,0,2016-09-22 15:14:00.0000000,Standard Class,Africa,42928
37228,0,0,Shipping on time,0,2016-09-17 22:51:00.0000000,Same Day,Africa,42847
37236,4,4,Shipping on time,0,2016-09-20 17:41:00.0000000,Standard Class,Africa,42798
37243,4,4,Shipping on time,0,2016-09-19 17:10:00.0000000,Standard Class,Africa,42728
37249,4,4,Shipping on time,0,2016-09-18 21:54:00.0000000,Standard Class,Pacific Asia,42673
37256,4,4,Shipping on time,0,2016-09-17 09:06:00.0000000,Standard Class,Pacific Asia,42568
37259,4,4,Shipping on time,0,2016-09-17 03:51:00.0000000,Standard Class,Africa,42553
37268,4,4,Shipping on time,0,2016-09-15 23:50:00.0000000,Standard Class,Pacific Asia,42473
37273,4,4,Shipping on time,0,2016-09-15 06:18:00.0000000,Standard Class,Pacific Asia,42423
37277,4,4,Shipping on time,0,2016-09-14 09:17:00.0000000,Standard Class,Pacific Asia,42363
37286,2,2,Shipping on time,0,2016-09-10 16:18:00.0000000,Second Class,Pacific Asia,42246
37298,2,2,Shipping on time,0,2016-09-09 07:01:00.0000000,Second Class,Africa,42151
37305,4,4,Shipping on time,0,2016-09-10 01:56:00.0000000,Standard Class,Pacific Asia,42068
37313,4,4,Shipping on time,0,2016-09-08 20:09:00.0000000,Standard Class,Africa,41983
37318,4,4,Shipping on time,0,2016-09-08 00:53:00.0000000,Standard Class,Pacific Asia,41928
37335,4,4,Shipping on time,0,2016-09-05 15:05:00.0000000,Standard Class,Pacific Asia,41763
37340,4,4,Shipping on time,0,2016-09-04 11:03:00.0000000,Standard Class,Africa,41683
37353,4,4,Shipping on time,0,2016-09-02 20:31:00.0000000,Standard Class,Africa,41573
37356,4,4,Shipping on time,0,2016-09-02 11:45:00.0000000,Standard Class,Africa,41548
37360,2,2,Shipping on time,0,2016-08-31 02:18:00.0000000,Second Class,Africa,41521
37361,4,4,Shipping on time,0,2016-09-01 23:30:00.0000000,Standard Class,Africa,41513
